Mean score,STD score,data,model
0.16593452381,0.11771778693,../data/LS/LS-L2-biomarkers.csv,Metric KNN default
0.164198412698,0.112627070254,../data/LS/LS-L3-biomarkers.csv,Metric KNN default
0.12,0.123389626793,../data/LS/LS-L4-biomarkers.csv,Metric KNN default
0.163,0.127361689687,../data/LS/LS-L5-biomarkers.csv,Metric KNN default
0.1325,0.107267189765,../data/LS/LS-L6-biomarkers.csv,Metric KNN default
